19765493	M	1976	8	17	ROSSLAU	ACHIM	GRAEB	000
14435599	M	1768	12	20	KEIMNAT	GEORG	KOELBL	000
2012380	F	1962	4	19	BIELEFELD STADT	BRIGITTE	ROTH	000
1403201	M	1966	3	15	HELMSTEDT STADT	SEBASTIAN	STRUCHHOLZ	000
15650846	F	1966	8	22	BREITENBRUNN MARKT	MARIE	DRUDE	000
9364435	M	1964	6	28	RIJEKA	DUSAN	JOVANOVIC	?
19210245	F	1982	6	7	WALDHEIM	INA	BICHLER	000
20298643	F	1933	9	9	GENTHIN	URSEL	FRANKE	000
15811909	M	1947	7	11	STOETTEN A AUERBERG	MICHAEL	STECKELBROECK	000
15524284	M	1961	11	17	BUXTEHUDE STADT	MANFRED	GROENERT	000
15114801	F	1956	8	30	OPFERBAUM	JOHANNA	ZELLER	000
3635646	F	1955	1	27	SOLINGEN STADT	BRIGITTE	KAUS	000
4766187	M	1986	9	1	HECHINGEN	HANSGEORG	HAAS	000
2593698	F	1979	8	7	PAPENBURG	BAERBEL	WRZESOK	000
7099156	F	1990	4	22	IZMIR	SIMONE	SEMIZ	163
942876	F	1986	6	4	HAMBURG	MANUELBARTOLO	FLEISCHER	000
19109323	M	1994	5	31	ZITTAU	HARRY	JEREMECK	000
1676699	M	1923	6	3	ROTENBURG (WUEMME) STADT	WERNER	KUESTER	000
17326812	M	1985	6	12	ANDERNACH	HANSWERNER	ECKERT	000
873832	F	1938	4	5	BUECHEN	LEONTINE	RECH	000
10189423	F	1949	4	23	CORROIOS	MARIA	BRUEGGEMANN	153
18611102	F	1938	11	6	BAD DOBERAN	MARTINA	HESSE	000
8415679	M	1940	7	24	BENSHEIM STADT	WALTER	MAERZHAEUSER	000
11286626	M	1953	7	7	SINSHEIM STADT	ESSAM	AZIZMUSSA	000
11215539	F	1966	11	16	PLETTENBERG STADT	EMMA	NIENHAUS	000
6970034	M	1990	07	14	MÖNCHENGLADBACH	SUDYLF	DECKER	000
9808827	F	1923	9	10	DRESDEN	GERTRUDE	BRAUN	000
8569235	M	1999	9	25	ESCHWEGE	HERBERT	RIESS	000
200155	M	1964	10	11	RELLINGEN	CLAUS	GOETTSCHE	000
5923165	M	1947	12	8	ESPELKAMP STADT	KURT	HENN	000
19637093	M	1928	10	14	DRESDEN	SVEN	ROEDER	000
5674687	M	1949	11	2	ESSEN STADT	JUERGEN	STEPPAT	000
7741716	M	1998	8	32	DUISBURG-NEUMÜHL	WOLFGANG	MICHAELIS	000
2621972	M	1924	11	27	ASCHAFFENBURG STADT	BURKHARD	MENGES	000
19338870	M	1968	7	2	PYRBAUM MARKT	KLAUS	LOESCH	000
3508593	M	9110	7	30	DLISBURG STADT	BASIM	SHAMONN	000
19669272	M	1974	10	32	BAD REICHENHALL	ULRICH	FOERSTER	000
18355466	F	1970	12	21	HAMELN	ANNI	ALLNER	000
12015522	M	1952	2	26	ATHEN	JOHN	HAMILTION	134
13346984	M	1923	5	4	MANNHEIM STADT	WILHELM	STEGMAIER	000
13439131	M	1951	10	22	WUERZBURG STADT	AUDOLZ	DERENEK	000
13915707	M	1977	4	1	GRAFEANU	CHRISTIAN	SITZBERGER	000
18538037	F	1961	7	6	SASSNITZ	IRMGARD	RIES	000
13290641	F	1936	2	20	MUELLHEIM STADT	WALTRAUD	SCHMIDT	000
3198969	F	1931	4	21	BENDORF STADT	ALEXANDRA	HEUSCHEN	000
17978198	M	1989	9	3	BERLIN	HARTWIG	SCHWEMIN	000
2302910	M	2968	5	82	REGENSBURGR STADT	RLUOLF	LANG	000
5932350	M	1961	8	3	ESSEN STADT	KURT	RINGEL	000
14530728	F	1951	6	20	DILLINGEN A D DONAU STADT	GERTRUD	WILD	000
298676	F	1970	5	31	HALLE-NEUSTADT	HEDWIG	KIACSEK	000
7704087	M	1944	40	18	BOTTROP STAADT	WINFRIED	STOCK	000
401899	M	1968	10	21	MESSKIRCH STADT	UDO	BORTHEWITSCH	000
18421695	M	1983	6	5	BAD DOBERAN	ERHARD	HEESE	000
6411295	M	1957	7	9	COESFELD SCATD	MICHAEL	NMEUSLE	000
8606998	F	1950	12	13	BRRAUNSCHWEIG STADT	ANNA	HARNISCHFEGEP	000
1867822	M	1996	7	24	WUNSTORF	WALTER	SANDER	000
8008656	M	1952	5	2	GELSENKIRCHEN STADT	PETER	NETTEKOVEN	000
10703908	F	1986	6	23	MÜNCHEN	ANDREA	SCHUMACHER	000
14982819	F	1966	8	7	REGENSBURG STADT	INGRID	LEHNER	000
14025881	M	1945	10	19	NABBURG STADT	DIETER	MAGERL	000
16327232	F	1987	10	5	AMEBRG	SISVIA	DECYER	000
18861248	M	1972	12	14	RIESA	CLAUS	BRAEUER	000
3133671	M	1944	2	17	DUESSELDORF STADT	ADALHARD	KRAUSE	000
1491995	M	1947	10	13	FRANKFURT (MAIN) STADT	DIETRICH	MUELLER	000
5373777	F	1944	1	4	SCHWANDORF STADT	INGRID	IDIN	000
17794185	M	1987	6	16	INGOLSTADT	BERND	WEINREICH	000
9242748	M	1988	12	18	OFFENBACH	REGINAKATIA	BECK	000
17110069	F	1961	9	90	BERLIN	ANNERET	AJHN	000
14456705	M	1999	12	12	SCHWARZACH	GEORG	ZIRNGIBL	000
20922741	M	193	63	9		WOLFGANG	HTENNIG	000
19433072	F	1961	11	27	SCHWAEBISCH HALL TADT	MARITA	WALTHER	000
16507396	M	1931	2	21	LEIPZIG	UDO	GERLICHER	000
14525252	F	1968	1	14	LANDAU A D ISAR STADT	GERTRUD	SCHNEIDER	000
20215021	M	1939	1	16	HALLE (SAALE)	PETER	WEHNER	000
9182927	M	1932	11	9	LANGEN STADT	HORST	GROSSE	000
17099640	M	19324	12	15	DRESDEN	ANDREASUNDSABINE	DITTERT	000
6072480	M	1933	1	24	SIEGEN STADT	MANFRED	KLEMEN	000
12591051	F	014	11	29	HANAU	MONIKA	ISAACK	000
1698433	F	1996	12	15	HANNOVER	SILVIA	GERWELER	000
7391551	F	1996	3	26	HALLE	URSULA	STEIN	000
19435038	F	1933	11	4	DRESDEN	MARLEN	BAUER	000
8651189	M	1996	6	13	RÜDESHEIM	JOHANN	MERKEL	000
8347014	M	1944	7	9	HUENFELD STADT	PETER	LEMMEL	000
16012692	F	1981	9	8	FULDA	PETRA	BRUENNIG	000
10847444	F	1939	6	24	SOSNOWITZ	BARBARA	BORG	152
123434	M	1993	6	28	RATZEBURG	ERICH	VOSS	000
5770019	M	1937	1	5	KREFELD STADT	KARLHEINZ	SIEGER	000
8251260	M	1956	11	27	LAUTERTAL	PETR	NYGA	000
5237008	M	1998	3	7	ENGER	HORST	DEMBA	000
8078214	M	1949	8	24	FRANKFURT (MAIN) STADT	JUERGEN	LIESE	000
3167502	M	1298	80	21	BERGISCH GLADBACH STADT	ALBERT	HEINEMANN	000
1746947	M	1940	2	10	GARREL	KLAUSDIETER	THOMEN	000
16863640	F	1955	6	9	METTLACH	GERDA	ENGELS	000
4365632	M	1994	7	4	RATINGEN	FRIEDHELM	TRENER	000
20623371	F	1996	10	30	ERFURT	ILONKA	HEMPEL	000
18407551	M	1935	7	5	WISMAR	ECKHARD	KROEPELIN	000
15462062	M	1951	6	29	BIELEFELD STADT	LORENZ	LICHTENSTERN	000
17118274	M	1993	7	29	BERLIN	ARNO	GEHRMANN	000
4075017	F	1999	3	30	ARNSBERG	ELISABETH	WUELLNER	000
2546059	M	1993	7	8	HERZBERG	HERMANN	TEMPEL	000
19005809	M	1949	2	22	LEIPZIG	GERD	KOKISCH	000
12713471	M	1979	1	10	STUTTGART	PETER	KUEBLER	000
202930	M	1978	3	8	KIEL	HANSGUENTER	MOELLER	000
5407744	F	1981	70	2	CHALANDRI	IDMGARD	ZIMARA	134
7714873	M	1995	12	11	DORTMUND	WOLFGANG	BRORMANN	000
6871760	M	1969	8	30	DUESSELDORF STADT	RICHARD	ENGLER	000
13327813	M	1959	9	9	HAMBURG FREIE UND HANSESTADT	WERNER	WALTER	000
14374691	M	1958	6	17	TAUFKIRCHEN (VILS)	FRIEDRICH	KLOOS	000
1189074	M	1999	6	22	LÜNEBURG	DIETER	THOMEE	000
17019143	F	1985	2	5	HOMBURG	RITA	MANDEL	000
389093	M	1977	11	22	LBÜECK	EDGAR	LEHMAHN	000
3982371	M	1932	10	23	RASTEDE	EBERHARD	DRIESCHNER	000
14320252	M	1594	5	278	BUCHLOE STADT	FRANZ	HOFXANN	000
4603746	M	1938	5	26	ALTENTHANN	GUSTAV	BARTHOLDY	000
18827324	F	1955	11	13	LEIPZIG	CAROLA	BELAU	000
2685345	M	1955	9	21	SALZGITTER STADT	GEERT	KLOMPMAKER	000
3115457	M	1943	11	10	ROSTOCK	WEGAYEHU	ASSEFA	000
6894137	M	1977	11	19	WÜRSELEN	ROBERT	KNEIFEL	000
13596604	M	1972	5	8	HAAR	ANDREAS	WENTSCH	000
13820596	F	1996	6	22	AACHEN	BIRGIT	GRESS	000
6097537	M	1930	4	11	SWISTTAL	MANFRED	STRUEVER	000
19117290	F	174	21	27	GANGELT	HBIDI	HAMANN	000
5990006	M	1997	2	604	WÜRZBBURG	LOTHAR	DECKRE	000
13804479	F	1962	8	7	INGOLSTADT STADT	BERTA	LAMTJEW	000
16318836	F	1947	1	11	KERPEN STADT	SIGRID	FLOESSEL	000
15286289	M	1942	9	7	KIRCHSEEON MARKT	KARL	KELLER	000
6292872	M	1968	2	9	DUISBURG STADT	MARTIN	BOYSEN	000
6767284	M	1989	3	24	ESSEN	RALF	BRUECK	000
4748581	M	1940	2	12	FREIBURG IM BREISGAU STADT	HANS	ZURMUEHLEN	000
7845727	F	1988	12	6	BAD SODEN	CHRISTEL	DEBATIN	000
13077061	F	1962	11	7	NEUHAUSEN OB ECK	SYLVIA	RIMMELE	000
13637594	F	1951	6	2	HOF STADT	ANNA	GROLL	000
14987380	F	1960	5	20	URBERACH	INGRID	STALTER	000
4068739	F	1990	8	25	TITISEE-NEUSTADT	ELISABETH	FISCHER	000
15484322	M	1992	0	4	WERTINGEN	LUDWVG	KOELLE	000
20762776	M	1929	7	29		MICHAEL	SCHMIDT	000
2153396	M	19463	8	94	VOLELRSODE	WILHXELM	SCXMIDT	000
10948572	F	1924	10	10	BERLIN (WEST) STADT	BAERBEL	STEIMEL	000
18320584	M	1968	7	29	FREIBERG	WILLI	BRAUN	000
11735524	F	1942	5	26	BOEBLINGEN STADT	HELGA	LEMKE	000
14929594	M	1967	3	13	TATTENHAUSEN	HUBERT	ALTWASSER	000
11768812	M	1998	4	24	LEONBERG	HELMUT	REITH	000
16068527	F	1974	5	7	SCHWEINFURT	REGINA	LANG	000
6618535	M	1990	9	25	WARSTEIN	PAUL	MELLER	000
5544258	M	0942	4	20	KLETGTAU	JOESF	ERDMANN	000
12692511	M	1967	6	7	POLTAWA	PAVEL	RYBAKOV	166
954973	M	1948	1	31	MAXREN	VIKTOR	HGSTAETTER	000
15578341	F	1961	4	26	TAUFKIRCHEN	MARGARETE	SCHLUND	000
15867166	F	1905	8	5	NUERNBERG STADT	NELLAI	SCHMIT	000
3943333	M	1970	10	7	DUISBURG	DIRK	KOESTER	000
14547068	M	1950	4	22	BARVER	GOTTFRIED	HUBER	000
19907223	M	1968	11	28	HAMBURG FREIE UND HANSESTADT	FRANK	BACHMANN	000
15467329	M	1970	4	9	AUGSBURG	LOTHAR	MAIER	000
6612588	M	1981	3	1	WÜRSELEN	PAUL	HOPPENKAMPS	000
16303233	F	1960	12	27	AUGSBURG STADT	SELMA	HOLZGREFE	000
15988033	M	1967	2	15	OBEREISENHEIM MARKT	PETER	MOERTEL	000
7865339	M	1998	5	17	WURZEN	MATTHIAS	EBERHARDT	000
18665436	F	1970	7	20	GREIFSWALD	SARA	FRACASSI	000
17920743	F	1926	3	8	FRANKFURT (ODER)	GERDA	SERVATIUS	000
17612329	M	1977	4	6	BERLIN	REINHOLD	GILLICH	000
1281589	M	1947	8	1	HANNOVER LANDESHAUPTSTADT	ULF	SCHEPKE	000
1781712	M	1956	12	25		MARTIN	LINGER	000
3043249	M	1975	10	5	BREMEN	HORST	WEISS	000
4082537	F	1973	12	9	SALZKOTTEN	ELKE	JANKE	000
18093021	F	1951	5	18	KARL-MARX-STADT	KATI	BODEN	000
10478781	F	1970	6	16	RASTATT	TONI	LUX	000
12011559	M	1925	10	31	HEILBRONN STADT	JOHANNES	KLEIBER	000
19991802	M	1993	5	25	SEEHAUSEFN	HARTMUMT	ROGMANN	000
20642073	M	1956	27	1	STUTTGART STADT	AN	SICHELLENBERG	000
7044670	F	1949	10	14	LANGENFELD (RHEINLAND) STADT	SANTALUCIA	PASSARELLI	000
13748147	F	1949	10	14	MUENCHEN STADT	BARBARA	VOGT	000
11564322	M	1973	7	12	AUGSBURG	GUENTER	WALZ	000
11902189	F	1960	00	13	HAIGRELOCH STADT	INGEBORG	FUTTERLEB	000
6297129	M	1950	1	18	HALLE (SAALE)	MARTN	GOLDAP	000
10629900	M	1964	4	26	STEINALBAN	ALBERT	SCHINZIGER	000
5182901	M	1959	1	31	HEILIGENHAUS STADT	HERMANN	TENHUMBERG	000
15838485	F	1956	7	22	TUEBINGEN STADT	MONIKA	SCHMIDT	000
780602	M	1931	6	2	BEILNGRIES STADT	DANIEL	STRELOW	000
741076	F	1928	1	9	HAMBURG FREIE UND HANSESTADT	ELFRIEDE	KOEPCKE	000
8338322	M	1991	10	14	RÜSSELSHEIM	GUNNAR	STURM	000
16066469	F	171	10	31	EGGENFELDEN	REGINA	NETZSCH	000
16721335	M	1970	9	9	HOF	WOLFGANG	FISCHER	000
5766859	M	1998	9	26	BOTTROP	KARLHEINZ	SCHAPMANN	000
4704539	M	1930	10	24	WESEL STADT	HANS	DETTMER	000
16181640	M	1955	3	22	REGENSBURG STADT	ROLAND	WEBER	000
9153833	M	1990	1	9	GROSS-GERAU	ANDRSAS	xNIxX	000
1614115	M	1934	1	18	NORTHEIM STADT	NILS	HEINEMANN	000
9228864	M	1923	4	250	WOLFHAGEN STADT	REINER	MUEHLHAUSEN	000
20127538	F	1399	11	106	KÖTHEN	KORINNA	ZROSSKOPF	000
17010942	M	1934	40	2	HUSWEILER	RAIENR	KNIESECK	000
724665	M	1956	6	13	HAMBURG FREIE UND HANSESTADT	GUENTER	WAEHLING	000
5752680	M	1981	3	1	WERNE	KARLHEINZ	HUNTE	000
19579020	M	1971	12	18	DRESDEN	RUDI	LEUPOLT	000
10824526	M	1968	10	11	KAPPELRODECK	ARNOLD	ZAHN	000
9909325	M	1963	2	27	WALDBOECKELHEIM	HEINZGUENTER	HUB	000
2391154	F	197	1	5	UTJHLEDE	MONIKA	BRUECKENR	000
15491231	M	1920	5	15	VENEDIG	LUDWIG	SPORER	137
6030546	M	1975	9	12	DUISBURG-NEUMÜHL	LUTZ	ZANDER	000
19203044	F	1922	2	6	GÖRLITZ	ILONA	BRICKWEDDE	000
20026749	M	1969	3	9	MAGDEBURG	HERBERT	KOCH	000
20377841	F	1949	5	7		ANNEFRIEDEL	BAEZOLD	000
1503859	M	1956	8	10	BRAUNSCHWEIG STADT	FRANK	KASSEN	000
14782438	F	1981	5	22	KASSEL	HELGA	EGGER	000
7457637	F	1490	3	02	HUELLHORST	VILEN	OLF	000
6929038	M	1944	5	7	MUELHEIM A D RUHR STADT	ROLF	POMP	000
7268764	M	1923	12	10	NUERNBERG STADT	THOMAS	ROEMER	000
13103389	M	985	8	616	NAGHLD	THOMAS	XAESSLER	000
5640024	M	1989	9	22	VILSBIBURG	JUERGEN	BERGMANN	000
1090476	F	1991	60	2	MELULE	GERTRUD	KORDUAN	000
611216	M	1963	8	85	MERSIN	AYDIN	CANDNA	163
19832348	F	1926	2	26	HAMM STADT	CHRISTEL	SCHALLENBERG	000
9723600	M	1958	10	1	THALEISCHWEILER-FROESCHEN	ERNST	OSCHIETZKI	000
2934044	F	1957	7	21	ICHENHAUSEN STADT	UTE	TRZEBIN	000
13379870	M	1983	9	24	TÜBINGEN	WOLFGANG	FIEBIGER	000
17380465	M	1933	118	8	BERLIN (WEST) STADT	HORTS	SCHADEWALD	000
9865037	M	1961	5	18	WALDBREITBACH	HANSJUERGEN	MILZ	000
14009794	M	1947	3	25	MEMMINGEN STADT	DETLEF	MUENCH	000
14021083	M	1950	5	51	MUENCHEN STADT	DIEBER	HERMANSTADETER	000
5404455	F	197	5	4	MOENCHENGLADBACH STADT	IRMGARD	KOERNER	000
15100484	M	1998	1	7	DONAUWÖRTH	JOHANN	STOECKERT	000
17888712	F	1939	7	6	ANNABERG-BUCHHOLZ	ERNA	PECKRUHN	000
5096101	M	1973	1	31	BONN	HELMUT	ROSMUELLER	000
4827708	M	1990	1	2	GELSENKIRCHEN-BUER	HARALD	PLUM	000
9744994	M	1979	12	3	MAINZ	FRANK	GERSTHOFER	000
14318075	M	1925	7	5	MARL STADT	FRANZ	HAPP	000
660999	F	1935	6	14	HAMBURG FREIE UND HANSESTADT	MONIKA	RAHN	000
20803453	M	1963	3	25	MAILAND	REINER	DONAT	137
781680	F	1953	8	1	HAMBURG FREIE UND HANSESTADT	LIESELOTTE	HEROLD	000
18660976	M	2000	4	16	PASEWALK	RUDOLF	WEGNER	000
7533252	F	1921	12	13	GOCH STADT	WALTRAUD	MURRAY	000
196981	F	1935	10	3	HEILIGENSTEDTEN	FRAUKE	KOPP	000
6287924	F	1910	10	12	KAISERSLAUTERN STADT	MARTHA	KONDAS	000
12424433	F	1966	5	7	ESSLINGEN AM NECKAR STADT	MARIANNE	PICHE	000
7847299	M	1964	5	12	RUESSELSHEIM STADT	HANSDIETER	JOST	000
7640307	M	1981	6	26	DUISBURG	WILHELM	NEUHAUSEN	000
1080048	M	1931	2	21	HANNOVER LANDESHAUPTSTADT	FRANK	BUSSE	000
15163885	M	1940	2	15	EGGLSHEIM MARKT	JOSEF	MAIER	000
16515921	M	1980	12	16	GÜNZBURG	ULRICH	HOCHMANN	000
9368142	M	1977	9	1	SPLIT	MARKO	PUCIC	?
15357209	F	1981	1	13	DACHAU	KIM	OSWPLD	000
5362752	F	1979	8	20	ENGELSKIRCHEN	INGRID	FERCHO	000
6225473	F	1953	12	2	DERNBACH (WESTERWALD)	MARIELUISE	KROEGER	000
5224272	M	2000	5	24	NEUMÜNSTER	HOLGER	GRASSHOFF	000
6387289	M	1973	2	124	ELMSHORN	MICHAEL	FLEDHEGE	000
15159814	M	1939	21	2	BONN STADT	JOSEF	KOENIY	000
11186560	F	1945	1	17	GAGGENAU STADT	ELKE	JAHN	000
3767323	F	1975	2	5	DUISBURG-NEUMÜHL	CHRISTINE	ROBEL	000
13628027	F	1928	6	19	TARENT	ANJA	SCHMIDT	137
10228600	M	1963	6	29	ZWEIBRUECKEN STADT	MATTHIAS	KROESCHEL	000
11521138	M	1991	8	19	GLYFADA	GIUSEPPE	MARIANI	134
853908	F	1943	5	24	HAMBURG FREIE UND HANSESTADT	KARIN	HEINL	000
13947434	F	1962	9	30	RECHTENBACH	CHRISTINE	THIELE	000
20443122	M	1930	12	6		DEITER	WIEGAND	000
1188849	M	1931	9	12	VAREL STADT	UWE	ZEEMANN	000
14894778	F	1952	6	27	GOSLAR STADT	HILDEGARD	HETZEL	000
4535027	F	1952	5	23	BOCHUM STADT	GERTRUD	LOEBLER	000
16838248	F	1937	2	7	NEUNKIRCHEN/SAAR STADT	ELKE	KROH	000
8823812	M	1950	8	25	FREIGERICHT	DIETMAR	HANSMANN	000
16969004	F	1930	12	1	PUETTLINGEN STADT	MARGIT	THOLL	000
5664316	M	1929	2	14	HAMBURG FREIE UND HANSESTADT	JUERGEN	ODEN	000
7725105	M	1956	10	113	KERPEN STADT	WOLFANG	HABERMEHLJ	000
17245291	F	12	1	5	BHRLIN	EVELINE	HENNIG	000
2707755	F	1990	3	16	BUCHHOLZ	HELENA	WEIGEL	000
9687012	F	1991	4	12	KAISERSLAUTERN	ELISABETH	GSCHWENDTNER	000
17636651	F	1949	2	27	FUCHSMUEHL MARKT	RUTH	SCHAEFER	000
9953831	F	1934	3	28	LAUTERBACH STADT	HILDE	SCHILZ	000
12166786	M	1982	8	20	GIESSEN	KARLJOSEF	BAEHNER	000
16681729	M	1974	11	30	REGENSBURG	WILHELM	HASLBECK	000
18669093	F	1994	2	13	SCHWERIN	SILVIA	BROSIUS	000
12980679	M	1980	8	18	PRI?TINA	SENOL	ESKINOVA	?
26363	F	1953	2	4	KARBY	CHRISTINA	FRANZ	000
2819852	M	1931	4	27	HANNOVER LANDESHAUPTSTADT	GUENTER	JAEKEL	000
13305179	M	1932	12	29	ALBBRUCK	WERNER	GAERTNER	000
19126755	M	1957	11	5	DRESDEN	HEINRICH	KARGER	000
15437314	M	1990	11	30	BRILON	LEO	SCHIESSL	000
10564500	M	1947	2	23	DAADEN	WILLI	FOLLMANN	000
12493407	F	1989	6	12	DEBRECEN	MARTINA	NAGY	165
17815093	F	1970	5	7	OTSTAM	DHARLOTTE	LEWITZKA	000
15561475	M	1986	7	18	FÜRSTENFELDBRUCK	MARC	SCHNEIDER	000
17563630	F	1944	12	2	LUDWIGSHAFEN AM RHEIN STADT	MONIKA	WENDEROTH	000
11669070	F	1970	2	2	MÜNSTER	HEDWIG	HERZOG	000
5703391	F	1957	2	20	ANTWEILER	KARIN	BRUGGER	000
19787964	F	1961	5	20	KÖTHEN	ANNEGRET	BRUEDIGAM	000
11079765	M	1972	99	01	FREUDENSTADT	DIETER	IEDEL	000
16165300	M	1983	12	3	BAD NEUSTADT A. D. SAALE	ROBERT	ZIMMERER	000
1394029	F	1971	9	14	MONTABAUR	ANDREA	WILKE	000
20238956	F	1937	10	6	KELKHEIM STADT	RITA	MARTIN	000
8206683	M	1967	3	7	ESCHWEGE STADT	CHRISTIAN	SACK	000
20636442	F	19076	74	26	BAD FRANKENHAUSEU/KYFFHÄUS.	IYRENE	UKPKE	000
18754840	F	0696	3	31	GZÖLITZ	ANGELA	SCHOENING	000
11752550	M	1948	3	25	MUEHLACKER STADT	HELMUT	ECKERT	000
8120693	M	1919	11	14	FRANKFURT (MAIN) STADT	HANS	WISSENBACH	000
20730633	F	1967	5	12		MANUELA	BRAEUTIGAM	000
5102213	M	1968	7	17	DORTMUND STADT	HELMUT	SILNICKI	000
7493874	M	1957	11	11	BONN STADT	WALTER	BRUNSCHOEN	000
17739122	M	1955	9	23	BERLIN	WOLFGANG	RAETZ	000
20300484	F	1976	10	25	HAMBURG	URSULA	KOS	000
12889993	M	1954	7	13	KARLSRUHE STADT	ROLF	TRIETCHEN	000
16961823	F	1921	11	8	SCHWALBACH/SAAR	LYDIA	GOTTWALD	000
1156774	M	1946	60	34	HOEFER	HORST	BRAUNER	000
9327789	F	1945	1	4	HEPPENHEIM (BERGSTRASSE) STADT	NADEEMULHAD	STAVROPOULOS	000
6018132	M	1988	3	32	CELLE	LUDWIG	MUELLER	000
4209647	M	1494	10	2	KOELN STDAT	EUGEN	SCHELLER	000
7608334	M	1995	6	5	MARIENHEIDE	WILFRIED	LOEWENSTEIN	000
11164621	F	1970	6	22	MÜNCHEN	ELFRIEDE	MAIER	000
9665478	F	1961	11	24	ERDESBACH	DOROTHE	KORN	000
19143972	F	1934	3	20	LEVERKUSEN STADT	HELENE	HENEL	000
19366	M	9135	1	81	NEUMUENSTER STADT	SVN	UECHEL	000
18220352	F	1991	3	25	ANSBACH	RENATE	BAUMANN	000
10909399	F	1940	9	27	WALDSHUTUTINEG NSTADT	BIANCA	ASPER	000
8630908	M	1953	12	25	SAARLOUIS STADT	MICHAEL	HOMMES	000
10838083	M	1992	8	19	HEILBRONN	AXEL	EUCHNER	000
3678972	M	1953	25	1	FUNCHAL	CALOS	DEOLIVEIRA	153
4345977	M	1968	7	27	ACHARNES	FRIEDEL	ANTON	134
11687204	F	164	8	8	AMDRSFOOT	HEIKE	WEVERS	148
80247	M	1977	5	30	ELMSHORN	HEIKO	JAEGER	000
14311027	M	1953	10	19	BURGTHANN	FRANZ	DONHARL	000
12847639	M	198	9	20	BERLIVN	ROBERHT	KREEMR	000
15913198	M	1948	11	5	KLEINBLITTERSDORF	OSKAR	KUNSTMANN	000
12689499	F	1967	4	26	VILLINGEN-SCHWENNINGEN STADT	PAULA	ADAMCZAK	000
20711605	M	1961	7	21	ROSTOCK	LOTHAR	BIEBELER	000
4396742	M	1960	4	8	ERKELENZ STADT	FRITZ	PLAGGE	000
17132321	M	1953	12	52	BERLN (WEST) STADT	BINRD	MARQUARDT	000
2761321	M	1960	12	1	LUEBECK HANSESTADT	FRANZJOSEF	GRIMM	000
3704991	F	1942	1	15	HERNE STADT	CHRISTA	JAKOBS	000
18630860	M	1950	6	23	PARCHIM	PETER	KNOEPFEL	000
934807	F	1955	3	5	RADOM	KARLA	BARTHEL	152
7194945	F	1966	3	18	RODENBEK	SYLVIA	SCHERF	000
20478983	F	1960	44	202	NEU-ISENBURG STADT	ERIKA	SCHMIDTO	000
8210939	M	1959	5	24	SCHWINGBACH	PETER	KANDORA	000
17741163	M	1953	1	4	BERLIN	WOLFGANG	THEIS	000
7120030	M	1927	3	28	WIESBADEN LANDESHAUPTSTADT	STEFAN	BIERMANN	000
7981366	M	1940	460	26	BRAKE U(UNTERWESER) STADT	PETER	BRUTSCHER	000
9311282	M	1970	4	24	TREBINJE	SEFIK	DIZDAREVIC	122
2007387	M	1976	2	9	STADTOLDENDORF	DETLEF	STRUEBING	000
3967583	F	1937	5	16	KIELCE	DORIS	BORKOWSKI	152
18332800	M	1956	10	6	BRANDENBURG	WOLFGANG	SCHWARZER	000
12117688	F	1988	2	7	LÖRRACH	KARIN	SPITTA	000
11932675	M	1970	7	31	VILLINGEN-SCHWENNINGEN	IRMENBURG	KRETSCHMANN	000
76158	F	1970	2	2	LÜBECK	JESSICA	SCHMITZ	000
14391172	M	1989	2	21	BAD RAPPENAU	FRITZ	SCHLESIER	000
20535377	M	1978	1	4	GERA	GUNTRAM	APEL	000
14582854	M	1929	10	17	NOERDLINGEN STADT	GUENTER	REIM	000
17217773	M	1992	10	4	BRÜHL	EGINHARD	FRIEDRICH	000
8164791	M	1957	8	10	DIEBURG STADT	JOHANNES	SEELIG	000
6074927	M	1992	11	40	DORMAGEV	MANFRED	KROLL	000
19541977	F	1946	10	1	DRESDEN	RENATE	SCHWAB	000
551591	M	1929	3	23	FLEIN	JOACHIM	PANKOW	000
11885080	F	1970	11	15	BAD KROZINGEN	ILONA	WINTER	000
10660903	M	1931	7	18	WILHELMSFELD	ALFONS	HEULER	000
19397576	M	2000	8	7	FREIBERG	MANFRED	PAUSCH	000
17395053	F	1973	5	7	BERLIN	INGEBORG	MUEHLING	000
19915476	M	1960	7	6	HALLE (SAALE)	FRANZPETER	DEGENKOLBE	000
847577	M	1961	12	8	SODEN-SALMUENSTER BAD STADT	KARLHEINZ	AHLF	000
9000547	F	1961	7	22	GROSS-ZIMMERN	ALEXANDRA	SCHNEPF	000
8874931	M	1997	1	27	HANAU	WERNER	DECHERT	000
3202486	F	1987	9	15	ERKELENZ	ALEXSEY	HUFNAGL	000
17333226	M	1934	4	13	ADANA	HASAN	SAHIN	163
14196166	M	1956	2	9	LANGENISARHOFEN	ERICH	STRIXNER	000
12060871	F	1921	39	1	STUTTGART STADT	JUTTA	EHLHRS	000
19151360	F	1995	12	18	RIESA	HELGA	SCHOLTZ	000
6095628	M	1945	5	7		MANFRED	SKUPSCH	000
18273245	M	1964	10	4	FRANKFURT (MAIN) STADT	THOMAS	SCHMIEDEL	000
9153198	M	1965	3	14	LUEDENSCHEID STADT	GUENTER	SCHAEFER	000
5557043	M	1990	12	14	NEUENDETTELSAU	JOSEF	KIRCHHOFF	000
9140935	M	2000	10	20	GIESSEN	ERNSTGUENTHER	HARZ	000
15843280	F	1985	6	23	MURNAU	MONIKA	MIHAESCU	000
